"2025-05-21T10:12:58.711+0000",3,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure audit configuration files owner is configured.","wazuhVM",
"2025-05-21T10:12:58.721+0000",3,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure audit configuration files group owner is configured.","wazuhVM",
"2025-05-21T10:12:58.731+0000",7,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure audit tools mode is configured.","wazuhVM",
"2025-05-21T10:12:58.742+0000",7,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure audit tools owner is configured.","wazuhVM",
"2025-05-21T10:12:58.752+0000",7,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure audit tools group owner is configured.","wazuhVM",
"2025-05-21T10:12:58.762+0000",3,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure cryptographic mechanisms are used to protect the integrity of audit tools.","wazuhVM",
"2025-05-21T10:12:58.773+0000",7,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure systemd-journal-remote is installed.","wazuhVM",
"2025-05-21T10:12:58.783+0000",3,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure systemd-journal-remote service is not in use.","wazuhVM",
"2025-05-21T10:12:58.793+0000",3,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure journald service is enabled and active.","wazuhVM",
"2025-05-21T10:12:58.803+0000",3,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure journald Compress is configured.","wazuhVM",
"2025-05-21T10:12:58.814+0000",3,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure journald Storage is configured.","wazuhVM",
"2025-05-21T10:12:58.824+0000",3,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure journald ForwardToSyslog is disabled.","wazuhVM",
"2025-05-21T10:12:58.835+0000",3,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure cron daemon is enabled and active.","wazuhVM",
"2025-05-21T10:12:58.846+0000",7,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure permissions on /etc/crontab are configured.","wazuhVM",
"2025-05-21T10:12:58.856+0000",7,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure permissions on /etc/cron.hourly are configured.","wazuhVM",
"2025-05-21T10:12:58.868+0000",7,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure permissions on /etc/cron.daily are configured.","wazuhVM",
"2025-05-21T10:12:58.878+0000",7,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure permissions on /etc/cron.weekly are configured.","wazuhVM",
"2025-05-21T10:12:58.889+0000",7,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure permissions on /etc/cron.monthly are configured.","wazuhVM",
"2025-05-21T10:12:58.900+0000",7,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure permissions on /etc/cron.d are configured.","wazuhVM",
"2025-05-21T10:12:58.912+0000",7,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure permissions on /etc/ssh/sshd_config are configured.","wazuhVM",
"2025-05-21T10:12:58.923+0000",7,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure sshd access is configured.","wazuhVM",
"2025-05-21T10:12:58.933+0000",3,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure sshd LogLevel is configured.","wazuhVM",
"2025-05-21T10:12:58.943+0000",3,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure sshd UsePAM is enabled.","wazuhVM",
"2025-05-21T10:12:58.953+0000",7,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure sshd PermitRootLogin is disabled.","wazuhVM",
"2025-05-21T10:12:58.964+0000",3,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure sshd HostbasedAuthentication is disabled.","wazuhVM",
"2025-05-21T10:12:58.975+0000",3,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure sshd PermitEmptyPasswords is disabled.","wazuhVM",
"2025-05-21T10:12:58.985+0000",3,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure sshd PermitUserEnvironment is disabled.","wazuhVM",
"2025-05-21T10:12:58.995+0000",3,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure sshd IgnoreRhosts is enabled.","wazuhVM",
"2025-05-21T10:12:59.006+0000",3,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure sshd Ciphers are configured.","wazuhVM",
"2025-05-21T10:12:59.017+0000",7,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure sshd MACs are configured.","wazuhVM",
"2025-05-21T10:12:59.027+0000",3,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure sshd KexAlgorithms is configured.","wazuhVM",
"2025-05-21T10:12:59.037+0000",7,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure sshd Banner is configured.","wazuhVM",
"2025-05-21T10:12:59.048+0000",7,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure sshd MaxAuthTries is configured.","wazuhVM",
"2025-05-21T10:12:59.058+0000",7,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure sshd MaxStartups is configured.","wazuhVM",
"2025-05-21T10:12:59.069+0000",3,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure sshd MaxSessions is configured.","wazuhVM",
"2025-05-21T10:12:59.080+0000",7,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure sshd LoginGraceTime is configured.","wazuhVM",
"2025-05-21T10:12:59.090+0000",3,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure sshd ClientAliveInterval and ClientAliveCountMax are configured.","wazuhVM",
"2025-05-21T10:12:59.100+0000",3,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure sudo is installed.","wazuhVM",
"2025-05-21T10:12:59.111+0000",3,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure sudo commands use pty.","wazuhVM",
"2025-05-21T10:12:59.121+0000",7,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure sudo log file exists.","wazuhVM",
"2025-05-21T10:12:59.131+0000",7,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure users must provide password for privilege escalation.","wazuhVM",
"2025-05-21T10:12:59.142+0000",3,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure re-authentication for privilege escalation is not disabled globally.","wazuhVM",
"2025-05-21T10:12:59.152+0000",3,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure sudo authentication timeout is configured correctly.","wazuhVM",
"2025-05-21T10:12:59.162+0000",7,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure access to the su command is restricted.","wazuhVM",
"2025-05-21T10:12:59.174+0000",7,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure libpam-pwquality is installed.","wazuhVM",
"2025-05-21T10:12:59.183+0000",3,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure password failed attempts lockout is configured.","wazuhVM",
"2025-05-21T10:12:59.194+0000",3,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure strong password hashing algorithm is configured.","wazuhVM",
"2025-05-21T10:12:59.204+0000",7,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure minimum password age is configured.","wazuhVM",
"2025-05-21T10:12:59.214+0000",7,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure password expiration is configured.","wazuhVM",
"2025-05-21T10:12:59.224+0000",3,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure password expiration warning days is configured.","wazuhVM",
"2025-05-21T10:12:59.235+0000",7,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure inactive password lock is configured.","wazuhVM",
"2025-05-21T10:12:59.247+0000",3,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure group root is the only GID 0 group.","wazuhVM",
"2025-05-21T10:12:59.258+0000",3,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure permissions on /etc/passwd are configured.","wazuhVM",
"2025-05-21T10:12:59.268+0000",3,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure permissions on /etc/passwd- are configured.","wazuhVM",
"2025-05-21T10:12:59.278+0000",3,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure permissions on /etc/group are configured.","wazuhVM",
"2025-05-21T10:12:59.289+0000",3,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure permissions on /etc/group- are configured.","wazuhVM",
"2025-05-21T10:12:59.299+0000",7,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure permissions on /etc/shadow are configured.","wazuhVM",
"2025-05-21T10:12:59.309+0000",7,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure permissions on /etc/shadow- are configured.","wazuhVM",
"2025-05-21T10:12:59.319+0000",7,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure permissions on /etc/gshadow are configured.","wazuhVM",
"2025-05-21T10:12:59.330+0000",7,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure permissions on /etc/gshadow- are configured.","wazuhVM",
"2025-05-21T10:12:59.340+0000",3,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure accounts in /etc/passwd use shadowed passwords.","wazuhVM",
"2025-05-21T10:12:59.350+0000",3,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure /etc/shadow password fields are not empty.","wazuhVM",
"2025-05-21T10:12:59.360+0000",3,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure all groups in /etc/passwd exist in /etc/group.","wazuhVM",
"2025-05-21T10:12:59.371+0000",3,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure /dev/shm is a separate partition.","wazuhVM",
"2025-05-21T10:12:59.381+0000",3,"CIS Ubuntu Linux 22.04 LTS Benchmark v2.0.0.: Ensure GDM is removed.","wazuhVM",
